Sample,EIMMagnitude,EIMPhase,JointAngle,Mass
68,0.316472,,41.41,
68,0.314365,,41.41,
68,0.312352,,41.41,
68,0.310482,,41.41,
68,0.308794,,41.41,
68,0.307321,,41.41,
68,0.306082,,41.41,
68,0.305093,,41.41,
68,0.304357,,41.41,
68,0.303871,,41.41,
68,0.303629,,41.41,
68,0.303617,,41.41,
68,0.303822,,41.41,
68,0.304229,,41.41,
68,0.304822,,41.41,
68,0.305588,,41.41,
68,0.306516,,41.41,
68,0.307596,,41.41,
68,0.308821,,41.41,
68,0.310183,,41.41,
68,0.311678,,41.41,
68,0.313298,,41.41,
68,0.315037,,41.41,
68,0.316884,,41.41,
68,0.318826,,41.41,
68,0.320848,,41.41,
68,0.322929,,41.41,
68,0.325045,,41.41,
68,0.327168,,41.41,
68,0.329267,,41.41,
68,0.33131,,41.41,
68,0.333262,,41.41,
68,0.33509,,41.41,
68,0.336759,,41.41,
68,0.33824,,41.41,
68,0.339506,,41.41,
68,0.340535,,41.41,
68,0.341311,,41.41,
68,0.341824,,41.41,
68,0.342074,,41.4101,
68,0.342065,,41.4101,
68,0.34181,,41.4101,
68,0.341331,,41.4101,
68,0.340655,,41.4102,
68,0.339816,,41.4102,
68,0.338853,,41.4102,
68,0.337808,,41.4102,
68,0.336728,,41.4103,
68,0.335657,,41.4103,
68,0.334641,,41.4103,
68,0.333722,,41.4103,
68,0.332938,,41.4103,
68,0.33232,,41.4103,
68,0.331893,,41.4102,
68,0.331673,,41.4101,
68,0.331667,,41.41,
68,0.331873,,41.4099,
68,0.332278,,41.4097,
68,0.332864,,41.4095,
68,0.333603,,41.4092,
68,0.334463,,41.4089,
68,0.335406,,41.4085,
68,0.336393,,41.4081,
68,0.337386,,41.4076,
68,0.338348,,41.407,
68,0.339245,,41.4065,
68,0.34005,,41.4058,
68,0.34074,,41.4052,
68,0.341302,,41.4046,
68,0.341727,,41.4041,
68,0.342014,,41.4036,
68,0.342169,,41.4032,
68,0.342202,,41.4031,
68,0.342128,,41.4032,
68,0.341965,,41.4037,
68,0.341734,,41.4045,
68,0.341455,,41.406,
68,0.341152,,41.408,
68,0.340845,,41.4108,
68,0.340557,,41.4145,
68,0.340309,,41.4192,
68,0.340123,,41.425,
68,0.34002,,41.4319,
68,0.340022,,41.44,
68,0.340151,,41.4495,
68,0.340427,,41.4601,
68,0.340873,,41.4719,
68,0.341508,,41.4847,
68,0.34235,,41.4981,
68,0.343413,,41.5118,
68,0.344708,,41.5253,
68,0.34624,,41.5378,
68,0.348007,,41.5484,
68,0.349999,,41.5561,
68,0.3522,,41.5596,
68,0.354583,,41.5576,
68,0.357115,,41.5483,
68,0.359755,,41.53,
68,0.362453,,41.5007,
68,0.365156,,41.4587,
68,0.367806,,41.4019,
68,0.370345,,41.3285,
68,0.372713,,41.2369,
68,0.374853,,41.1259,
68,0.376709,,40.9946,
68,0.378235,,40.8428,
68,0.379389,,40.6708,
68,0.380135,,40.48,
68,0.380449,,40.2721,
68,0.380314,,40.05,
68,0.379721,,39.8171,
68,0.378674,,39.5776,
68,0.377181,,39.3358,
68,0.375261,,39.0962,
68,0.372942,,38.8634,
68,0.370258,,38.6413,
68,0.36725,,38.4334,
68,0.363966,,38.2426,
68,0.360462,,38.0706,
68,0.356796,,37.9188,
68,0.353034,,37.7875,
68,0.349242,,37.6765,
68,0.345494,,37.585,
68,0.341859,,37.5116,
68,0.338411,,37.4548,
68,0.33522,,37.4128,
68,0.33235,,37.3836,
68,0.329862,,37.3653,
68,0.327808,,37.356,
68,0.326226,,37.354,
68,0.325148,,37.3575,
68,0.324587,,37.3652,
68,0.324544,,37.3758,
68,0.325003,,37.3883,
68,0.325935,,37.4017,
68,0.327294,,37.4153,
68,0.329022,,37.4286,
68,0.331049,,37.4412,
68,0.333296,,37.4528,
68,0.33568,,37.4633,
68,0.338113,,37.4725,
68,0.340509,,37.4803,
68,0.342786,,37.4869,
68,0.344869,,37.4923,
68,0.346695,,37.4965,
68,0.348211,,37.4997,
68,0.349382,,37.502,
68,0.350188,,37.5036,
68,0.350626,,37.5045,
68,0.350708,,37.505,
68,0.350465,,37.505,
68,0.349941,,37.5049,
68,0.34919,,37.5046,
68,0.34828,,37.5043,
68,0.347282,,37.5042,
68,0.346273,,37.5044,
68,0.345329,,37.5049,
68,0.344525,,37.5059,
68,0.343929,,37.5076,
68,0.343601,,37.5099,
68,0.34359,,37.5131,
68,0.343933,,37.5172,
68,0.344655,,37.5224,
68,0.345762,,37.5285,
68,0.347252,,37.5358,
68,0.349105,,37.5441,
68,0.351292,,37.5533,
68,0.353769,,37.5634,
68,0.35649,,37.5741,
68,0.359396,,37.585,
68,0.362431,,37.5958,
68,0.365534,,37.6058,
68,0.368647,,37.6144,
68,0.371716,,37.6206,
68,0.37469,,37.6236,
68,0.377529,,37.622,
68,0.380197,,37.6147,
68,0.382666,,37.6002,
68,0.384915,,37.5769,
68,0.38693,,37.5434,
68,0.3887,,37.4979,
68,0.390217,,37.4392,
68,0.391476,,37.3659,
68,0.39247,,37.2769,
68,0.39319,,37.1716,
68,0.393626,,37.0497,
68,0.393762,,36.9116,
68,0.39358,,36.7582,
68,0.393056,,36.591,
68,0.392167,,36.4123,
68,0.390885,,36.2247,
68,0.389185,,36.0316,
68,0.387042,,35.8364,
68,0.384437,,35.6428,
68,0.381355,,35.4544,
68,0.377788,,35.2744,
68,0.373735,,35.1057,
68,0.369204,,34.9506,
68,0.364211,,34.8107,
68,0.358779,,34.6872,
68,0.35294,,34.5805,
68,0.34673,,34.4906,
68,0.340188,,34.4172,
68,0.333359,,34.3594,
68,0.326288,,34.3162,
68,0.319019,,34.2866,
68,0.311597,,34.2694,
68,0.304064,,34.2633,
68,0.296462,,34.2671,
68,0.288828,,34.2798,
68,0.281199,,34.3002,
68,0.273608,,34.3274,
68,0.266088,,34.3605,
68,0.25867,,34.3986,
68,0.251384,,34.4408,
68,0.244257,,34.4862,
68,0.237317,,34.534,
68,0.230591,,34.583,
68,0.224103,,34.6325,
68,0.217876,,34.6814,
68,0.211931,,34.7288,
68,0.206286,,34.7738,
68,0.200957,,34.8157,
68,0.195956,,34.854,
68,0.19129,,34.8883,
68,0.186966,,34.9187,
68,0.182985,,34.9454,
68,0.179344,,34.9689,
68,0.176039,,34.9901,
68,0.173062,,35.0102,
68,0.170403,,35.0305,
68,0.168048,,35.0527,
68,0.165984,,35.0786,
68,0.164193,,35.1101,
68,0.162659,,35.1492,
68,0.161363,,35.1979,
68,0.160285,,35.2579,
68,0.159403,,35.3311,
68,0.158696,,35.4187,
68,0.158142,,35.5217,
68,0.157717,,35.6407,
68,0.157397,,35.7753,
68,0.157159,,35.925,
68,0.156979,,36.0883,
68,0.156833,,36.263,
68,0.156701,,36.4465,
68,0.156561,,36.6356,
68,0.156396,,36.8268,
68,0.156189,,37.0164,
68,0.155928,,37.201,
68,0.155604,,37.3772,
68,0.155212,,37.5423,
68,0.15475,,37.6941,
68,0.154221,,37.8309,
68,0.153631,,37.9518,
68,0.152989,,38.0565,
68,0.152308,,38.145,
68,0.151601,,38.2181,
68,0.150885,,38.2768,
68,0.150175,,38.3222,
68,0.149486,,38.3559,
68,0.148831,,38.3794,
68,0.148223,,38.3942,
68,0.147668,,38.4018,
68,0.147172,,38.4036,
68,0.146735,,38.4009,
68,0.146353,,38.3949,
68,0.146019,,38.3865,
68,0.145722,,38.3767,
68,0.145447,,38.366,
68,0.145178,,38.3551,
68,0.144898,,38.3444,
68,0.144587,,38.3342,
68,0.144228,,38.3247,
68,0.143803,,38.3161,
68,0.143296,,38.3085,
68,0.142694,,38.3018,
68,0.141988,,38.2961,
68,0.14117,,38.2912,
68,0.140234,,38.2872,
68,0.139181,,38.2839,
68,0.13801,,38.2812,
68,0.136724,,38.2792,
68,0.135327,,38.2776,
68,0.133825,,38.2764,
68,0.132223,,38.2755,
68,0.130527,,38.2749,
68,0.128743,,38.2746,
68,0.126876,,38.2745,
68,0.124932,,38.2746,
68,0.122917,,38.275,
68,0.120837,,38.2756,
68,0.118697,,38.2764,
68,0.116507,,38.2777,
68,0.114275,,38.2793,
68,0.112011,,38.2815,
68,0.10973,,38.2842,
68,0.107447,,38.2875,
68,0.105177,,38.2916,
68,0.102941,,38.2965,
68,0.100756,,38.3024,
68,0.0986446,,38.3091,
68,0.0966256,,38.3169,
68,0.0947181,,38.3255,
68,0.0929393,,38.3351,
68,0.0913036,,38.3453,
68,0.0898225,,38.3561,
68,0.0885036,,38.367,
68,0.0873506,,38.3776,
68,0.0863634,,38.3874,
68,0.0855379,,38.3956,
68,0.0848666,,38.4014,
68,0.084339,,38.4038,
68,0.0839429,,38.4015,
68,0.0836643,,38.3934,
68,0.0834888,,38.3779,
68,0.0834026,,38.3536,
68,0.0833926,,38.3189,
68,0.0834475,,38.2722,
68,0.0835579,,38.2122,
68,0.0837167,,38.1375,
68,0.0839189,,38.0473,
68,0.0841616,,37.9408,
68,0.0844435,,37.8179,
68,0.0847643,,37.6791,
68,0.085124,,37.5254,
68,0.0855227,,37.3585,
68,0.0859595,,37.1807,
68,0.0864319,,36.9949,
68,0.0869359,,36.8047,
68,0.0874652,,36.6137,
68,0.0880112,,36.4259,
68,0.0885631,,36.245,
68,0.0891084,,36.0746,
68,0.0896329,,35.9176,
68,0.0901214,,35.7766,
68,0.0905581,,35.6532,
68,0.0909277,,35.5487,
68,0.0912152,,35.4635,
68,0.0914072,,35.3974,
68,0.0914916,,35.3497,
68,0.0914585,,35.319,
68,0.0912999,,35.3037,
68,0.0910101,,35.3015,
68,0.0905851,,35.3101,
68,0.0900232,,35.3265,
68,0.0893242,,35.3477,
68,0.0884897,,35.3702,
68,0.0875223,,35.3902,
68,0.0864262,,35.4037,
68,0.0852067,,35.4064,
68,0.0838705,,35.3936,
68,0.0824255,,35.3604,
68,0.0808815,,35.3016,
68,0.0792499,,35.2118,
68,0.0775441,,35.0857,
68,0.0757796,,34.9178,
68,0.0739741,,34.7028,
68,0.0721472,,34.4358,
68,0.0703207,,34.1124,
68,0.0685175,,33.7291,
68,0.0667616,,33.2832,
68,0.0650772,,32.7737,
68,0.0634876,,32.2008,
68,0.0620151,,31.5665,
68,0.0606792,,30.8745,
68,0.0594961,,30.1305,
68,0.0584779,,29.3415,
68,0.0576317,,28.5162,
68,0.0569595,,27.6641,
68,0.0564573,,26.7954,
68,0.0561154,,25.9203,
68,0.0559186,,25.0491,
68,0.0558467,,24.191,
68,0.0558749,,23.3546,
68,0.0559752,,22.5472,
68,0.0561171,,21.7746,
68,0.0562691,,21.0411,
68,0.0564,,20.3492,
68,0.05648,,19.7,
68,0.0564821,,19.0931,
68,0.0563831,,18.5263,
68,0.0561645,,17.9966,
68,0.0558133,,17.4998,
68,0.055322,,17.0315,
68,0.0546891,,16.5866,
68,0.0539189,,16.1605,
68,0.0530205,,15.7491,
68,0.0520078,,15.349,
68,0.0508982,,14.9581,
68,0.0497116,,14.5753,
68,0.0484696,,14.2007,
68,0.047194,,13.8356,
68,0.0459064,,13.4821,
68,0.0446267,,13.1431,
68,0.0433729,,12.8217,
68,0.0421601,,12.521,
68,0.0410005,,12.2438,
68,0.0399033,,11.9925,
68,0.0388742,,11.7687,
68,0.0379165,,11.5731,
68,0.0370303,,11.4056,
68,0.036214,,11.2653,
68,0.035464,,11.1504,
68,0.0347756,,11.0586,
68,0.034143,,10.9868,
69,0.0335603,,10.9317,
69,0.0330215,,10.8896,
69,0.0325207,,10.8567,
69,0.0320527,,10.8289,
69,0.0316126,,10.8024,
69,0.0311964,,10.7734,
69,0.0308006,,10.7385,
69,0.0304224,,10.6944,
69,0.0300594,,10.6384,
69,0.0297096,,10.5683,
69,0.0293713,,10.4823,
69,0.0290429,,10.3796,
69,0.0287227,,10.2599,
69,0.028409,,10.1238,
69,0.0280996,,9.97243,
69,0.0277923,,9.80802,
69,0.0274844,,9.63325,
69,0.027173,,9.45139,
69,0.0268551,,9.26605,
69,0.0265273,,9.08101,
69,0.0261866,,8.89994,
69,0.02583,,8.72625,
69,0.0254552,,8.56288,
69,0.0250601,,8.41218,
69,0.0246438,,8.27588,
69,0.024206,,8.15506,
69,0.0237477,,8.05019,
69,0.0232706,,7.96117,
69,0.0227778,,7.88744,
69,0.0222731,,7.82806,
69,0.0217609,,7.78183,
69,0.0212466,,7.74733,
69,0.0207355,,7.72309,
69,0.0202333,,7.70757,
69,0.0197451,,7.69931,
69,0.0192758,,7.69689,
69,0.0188296,,7.69904,
69,0.0184097,,7.70459,
69,0.0180184,,7.71256,
69,0.0176568,,7.72208,
69,0.0173254,,7.73245,
69,0.0170234,,7.7431,
69,0.0167495,,7.7536,
69,0.0165015,,7.76361,
69,0.0162773,,7.7729,
69,0.0160743,,7.78132,
69,0.01589,,7.78879,
69,0.0157223,,7.79529,
69,0.0155694,,7.80081,
69,0.0154301,,7.80542,
69,0.0153035,,7.80917,
69,0.0151894,,7.81214,
69,0.0150882,,7.81443,
69,0.0150003,,7.81611,
69,0.0149267,,7.81729,
69,0.0148683,,7.81804,
69,0.0148261,,7.81844,
69,0.0148007,,7.81856,
70,0.27039,,14.1943,
70,0.284194,,14.2132,
70,0.29842,,14.2314,
70,0.31301,,14.2477,
70,0.327899,,14.261,
70,0.343017,,14.2696,
70,0.358287,,14.2718,
70,0.373627,,14.2656,
70,0.388952,,14.2488,
70,0.404175,,14.2189,
70,0.419205,,14.1733,
70,0.433952,,14.1095,
70,0.448326,,14.0249,
70,0.46224,,13.9171,
70,0.475612,,13.7838,
70,0.488364,,13.6233,
70,0.500425,,13.434,
70,0.511732,,13.2153,
70,0.522233,,12.9669,
70,0.53188,,12.6894,
70,0.540638,,12.3838,
70,0.548478,,12.0518,
70,0.555381,,11.696,
70,0.561332,,11.3189,
70,0.566321,,10.9237,
70,0.570343,,10.5137,
70,0.573395,,10.0926,
70,0.575472,,9.66394,
70,0.576572,,9.23153,
70,0.576691,,8.79912,
70,0.575823,,8.37044,
70,0.573964,,7.94918,
70,0.571109,,7.53897,
70,0.567254,,7.14338,
70,0.562401,,6.76595,
70,0.556554,,6.41016,
70,0.549727,,6.07937,
70,0.541941,,5.77683,
70,0.533227,,5.50558,
70,0.523627,,5.26837,
70,0.513194,,5.06763,
70,0.501991,,4.90543,
70,0.490094,,4.7835,
70,0.477584,,4.70319,
70,0.46455,,4.66554,
70,0.451085,,4.67122,
70,0.437286,,4.72059,
70,0.423247,,4.81366,
70,0.40906,,4.95004,
70,0.394812,,5.12894,
70,0.380584,,5.34907,
70,0.36645,,5.60867,
70,0.352472,,5.90543,
70,0.338707,,6.23654,
70,0.325201,,6.59866,
70,0.311994,,6.98806,
70,0.299117,,7.40062,
70,0.286597,,7.83194,
70,0.274453,,8.27742,
70,0.262704,,8.73234,
70,0.251363,,9.19193,
70,0.240442,,9.6515,
70,0.229951,,10.1066,
70,0.2199,,10.553,
70,0.210296,,10.9872,
70,0.201145,,11.4063,
70,0.19245,,11.8081,
70,0.184214,,12.1916,
70,0.176435,,12.5568,
70,0.169111,,12.9046,
70,0.162233,,13.2373,
70,0.155792,,13.5577,
70,0.149775,,13.8697,
70,0.144165,,14.1775,
70,0.138944,,14.4855,
70,0.134092,,14.7983,
70,0.129587,,15.1199,
70,0.125408,,15.4539,
70,0.121533,,15.803,
70,0.117943,,16.169,
70,0.114619,,16.553,
70,0.111545,,16.9548,
70,0.108707,,17.3733,
70,0.106093,,17.8068,
70,0.103693,,18.2524,
70,0.101502,,18.707,
70,0.0995133,,19.1665,
70,0.0977246,,19.6265,
70,0.0961328,,20.0822,
70,0.0947361,,20.5285,
70,0.0935321,,20.9599,
70,0.0925183,,21.3709,
70,0.0916908,,21.756,
70,0.0910444,,22.1094,
70,0.0905721,,22.4254,
70,0.0902649,,22.6988,
70,0.0901119,,22.9242,
70,0.0900998,,23.097,
70,0.0902133,,23.2127,
70,0.0904355,,23.2675,
70,0.0907475,,23.2581,
70,0.0911293,,23.1819,
70,0.0915602,,23.037,
70,0.0920191,,22.8223,
70,0.0924851,,22.5374,
70,0.0929382,,22.1832,
70,0.09336,,21.7612,
70,0.0937342,,21.2742,
70,0.0940473,,20.7259,
70,0.094289,,20.1212,
70,0.094453,,19.4655,
70,0.0945372,,18.7654,
70,0.0945437,,18.0279,
70,0.0944791,,17.2608,
70,0.0943547,,16.4721,
70,0.0941855,,15.6704,
70,0.0939904,,14.8647,
70,0.093791,,14.0641,
70,0.0936113,,13.278,
70,0.0934767,,12.5161,
70,0.093413,,11.7879,
70,0.0934452,,11.103,
70,0.0935973,,10.4707,
70,0.0938907,,9.89964,
70,0.094344,,9.39799,
70,0.0949722,,8.97275,
70,0.0957866,,8.62979,
70,0.0967943,,8.37359,
70,0.0979987,,8.20715,
70,0.0993995,,8.13189,
70,0.100993,,8.14769,
70,0.102772,,8.25292,
71,0.0488245,,14.0593,
71,0.0474727,,14.0599,
71,0.046124,,14.0604,
71,0.0448094,,14.0609,
71,0.0435576,,14.0614,
71,0.0423945,,14.0619,
71,0.0413435,,14.0623,
71,0.0404245,,14.0626,
71,0.0396543,,14.0629,
71,0.0390464,,14.0632,
71,0.0386108,,14.0634,
71,0.0383539,,14.0636,
71,0.0382786,,14.0637,
71,0.0383839,,14.0638,
71,0.0386652,,14.0639,
71,0.0391138,,14.064,
71,0.0397173,,14.064,
71,0.0404594,,14.064,
71,0.0413204,,14.064,
71,0.0422771,,14.064,
71,0.043304,,14.064,
71,0.0443735,,14.064,
71,0.0454567,,14.064,
71,0.0465245,,14.064,
71,0.0475487,,14.0639,
71,0.0485026,,14.0639,
71,0.0493623,,14.0639,
71,0.0501076,,14.0639,
71,0.0507227,,14.0638,
71,0.0511968,,14.0638,
71,0.0515245,,14.0638,
71,0.0517057,,14.0638,
71,0.0517461,,14.0638,
71,0.0516561,,14.0638,
71,0.0514511,,14.0638,
71,0.0511499,,14.0638,
71,0.0507747,,14.0638,
71,0.0503494,,14.0638,
71,0.0498989,,14.0638,
71,0.0494484,,14.0638,
71,0.0490216,,14.0638,
71,0.0486405,,14.0638,
71,0.0483241,,14.0638,
71,0.0480881,,14.0638,
71,0.0479439,,14.0638,
72,0.055989,,8.38174,
72,0.0563367,,8.37307,
72,0.0567819,,8.37161,
72,0.0573223,,8.37964,
72,0.0579566,,8.39966,
72,0.0586853,,8.43439,
72,0.0595103,,8.48667,
72,0.0604354,,8.5594,
72,0.0614658,,8.65538,
72,0.0626081,,8.77721,
72,0.0638697,,8.92713,
72,0.0652589,,9.10683,
72,0.0667838,,9.31731,
72,0.0684526,,9.55872,
72,0.0702726,,9.83022,
72,0.07225,,10.1299,
72,0.0743892,,10.4547,
72,0.0766931,,10.8006,
72,0.0791622,,11.1626,
72,0.0817945,,11.5349,
72,0.0845859,,11.9114,
72,0.0875293,,12.2856,
72,0.0906153,,12.6514,
72,0.0938321,,13.003,
72,0.0971652,,13.3354,
72,0.100599,,13.6443,
72,0.104114,,13.9267,
72,0.107692,,14.1803,
72,0.111311,,14.4042,
72,0.114951,,14.598,
72,0.118589,,14.7623,
72,0.122205,,14.8982,
72,0.125778,,15.0071,
72,0.129289,,15.0908,
72,0.132719,,15.1508,
72,0.136053,,15.189,
72,0.139278,,15.2066,
72,0.142381,,15.2048,
72,0.145353,,15.1844,
72,0.148189,,15.1458,
72,0.150884,,15.0893,
72,0.153435,,15.0145,
73,0.153435,,15.0145,
73,0.155842,,14.9214,
73,0.158105,,14.8095,
73,0.160227,,14.6784,
73,0.162209,,14.528,
73,0.164056,,14.358,
73,0.165769,,14.1689,
73,0.167353,,13.961,
73,0.168811,,13.7354,
73,0.170145,,13.4931,
73,0.171358,,13.2356,
73,0.172452,,12.9642,
73,0.17343,,12.6803,
73,0.174293,,12.3853,
73,0.175041,,12.0803,
73,0.175676,,11.766,
73,0.176197,,11.4431,
73,0.176603,,11.1121,
73,0.176895,,10.7732,
73,0.177069,,10.4266,
73,0.177124,,10.0724,
73,0.177059,,9.7105,
73,0.176872,,9.34101,
73,0.176562,,8.96386,
73,0.176131,,8.57914,
73,0.175582,,8.18712,
73,0.17492,,7.78843,
73,0.174156,,7.3841,
73,0.173303,,6.97576,
73,0.172379,,6.56561,
73,0.171405,,6.15646,
73,0.17041,,5.75168,
73,0.169424,,5.35503,
73,0.16848,,4.97049,
73,0.167616,,4.60209,
73,0.16687,,4.25369,
73,0.166278,,3.92871,
73,0.165878,,3.63001,
73,0.165703,,3.3597,
73,0.165783,,3.11906,
73,0.166144,,2.90852,
73,0.166804,,2.72764,
73,0.167777,,2.57525,
73,0.16907,,2.4495,
73,0.170686,,2.34804,
73,0.17262,,2.2681,
73,0.174868,,2.20669,
73,0.177419,,2.16069,
73,0.180264,,2.12698,
73,0.183392,,2.10255,
73,0.186795,,2.08458,
73,0.190469,,2.07049,
73,0.19441,,2.05807,
73,0.198621,,2.04543,
73,0.203106,,2.03115,
73,0.207874,,2.01421,
73,0.212932,,1.99411,
73,0.218289,,1.97086,
73,0.223951,,1.94503,
73,0.229918,,1.91774,
73,0.236184,,1.89077,
73,0.242733,,1.86649,
73,0.249538,,1.84793,
73,0.256559,,1.83879,
73,0.263744,,1.84338,
73,0.271024,,1.86661,
73,0.278322,,1.91393,
73,0.285546,,1.99123,
73,0.292599,,2.10469,
73,0.299374,,2.26063,
73,0.305766,,2.46531,
73,0.311671,,2.7247,
73,0.316991,,3.04423,
73,0.321636,,3.42854,
73,0.325532,,3.88123,
73,0.328623,,4.40465,
73,0.33087,,4.99977,
73,0.332256,,5.66602,
73,0.332787,,6.40132,
73,0.332489,,7.20212,
73,0.331413,,8.06352,
73,0.329625,,8.97945,
73,0.327211,,9.94293,
73,0.324273,,10.9463,
73,0.320923,,11.9814,
73,0.317281,,13.0399,
73,0.313472,,14.1136,
73,0.309625,,15.194,
73,0.305863,,16.2729,
73,0.302309,,17.3425,
73,0.299074,,18.3947,
73,0.296262,,19.4221,
73,0.293961,,20.4172,
73,0.292248,,21.373,
73,0.291178,,22.2831,
73,0.290792,,23.1415,
73,0.291108,,23.9429,
73,0.292124,,24.683,
73,0.293816,,25.3582,
73,0.296139,,25.9661,
73,0.299026,,26.5052,
73,0.302391,,26.9751,
73,0.30613,,27.3763,
73,0.310125,,27.7104,
73,0.314246,,27.9797,
73,0.318353,,28.1869,
73,0.322307,,28.3354,
73,0.325966,,28.4288,
73,0.329199,,28.471,
73,0.331883,,28.4657,
73,0.333909,,28.4167,
73,0.335191,,28.3278,
73,0.33566,,28.2028,
73,0.335275,,28.0454,
73,0.334017,,27.8595,
73,0.33189,,27.649,
73,0.328926,,27.4181,
73,0.325173,,27.1715,
73,0.320702,,26.9139,
73,0.315594,,26.6505,
73,0.309946,,26.3865,
73,0.303859,,26.1274,
73,0.297438,,25.8787,
73,0.290789,,25.6456,
73,0.284012,,25.4332,
73,0.277206,,25.2465,
73,0.270457,,25.09,
73,0.263848,,24.9681,
73,0.257448,,24.8848,
73,0.251322,,24.8441,
73,0.245524,,24.8497,
73,0.240103,,24.905,
73,0.235101,,25.0134,
73,0.230558,,25.1779,
73,0.226509,,25.401,
73,0.222989,,25.6848,
73,0.220031,,26.0309,
73,0.217667,,26.44,
73,0.215929,,26.9123,
73,0.214846,,27.4467,
73,0.214448,,28.0416,
73,0.214758,,28.6941,
73,0.215798,,29.4007,
73,0.217582,,30.1566,
73,0.22012,,30.9565,
73,0.223409,,31.794,
73,0.227443,,32.6623,
73,0.232201,,33.5537,
73,0.237655,,34.4603,
73,0.243765,,35.3737,
73,0.250482,,36.2854,
73,0.257745,,37.1869,
73,0.265488,,38.0696,
73,0.273634,,38.9253,
73,0.282098,,39.7458,
73,0.290794,,40.5234,
73,0.299627,,41.2506,
73,0.3085,,41.9204,
73,0.317318,,42.5262,
73,0.32598,,43.0617,
73,0.334389,,43.5212,
73,0.342452,,43.8991,
73,0.350076,,44.1905,
73,0.357174,,44.391,
73,0.363666,,44.4965,
73,0.369478,,44.5037,
73,0.374545,,44.4097,
73,0.378811,,44.2124,
73,0.382231,,43.9106,
73,0.384772,,43.5044,
73,0.386412,,42.9947,
73,0.387146,,42.3844,
73,0.386978,,41.6776,
73,0.38593,,40.8804,
73,0.384034,,40.0006,
73,0.381337,,39.0481,
73,0.377897,,38.0342,
73,0.373782,,36.9718,
73,0.369069,,35.8753,
73,0.363838,,34.7599,
73,0.358177,,33.6416,
73,0.352171,,32.5365,
73,0.345905,,31.4605,
73,0.339461,,30.429,
73,0.332914,,29.4563,
73,0.32633,,28.5556,
73,0.319768,,27.7384,
73,0.313277,,27.015,
73,0.306896,,26.3936,
73,0.300654,,25.881,
73,0.294574,,25.4822,
73,0.288669,,25.2004,
73,0.282949,,25.0374,
73,0.277419,,24.9931,
73,0.272083,,25.0659,
73,0.266947,,25.2526,
73,0.262015,,25.5486,
73,0.257297,,25.9479,
73,0.252809,,26.4429,
73,0.248568,,27.0252,
73,0.2446,,27.685,
73,0.240934,,28.4119,
73,0.237604,,29.1947,
73,0.234649,,30.0217,
73,0.23211,,30.8812,
73,0.230028,,31.7613,
73,0.228446,,32.6504,
73,0.227403,,33.5374,
73,0.226936,,34.4117,
73,0.227077,,35.2633,
73,0.227853,,36.0835,
73,0.22928,,36.8644,
73,0.231368,,37.5992,
73,0.234119,,38.2822,
73,0.237523,,38.9088,
73,0.241559,,39.4757,
73,0.246198,,39.9803,
73,0.251397,,40.4212,
73,0.257107,,40.7978,
73,0.263264,,41.1102,
73,0.269798,,41.3592,
73,0.276629,,41.5459,
73,0.283672,,41.6719,
73,0.290834,,41.7389,
73,0.298018,,41.7486,
73,0.305127,,41.703,
73,0.312062,,41.604,
73,0.318726,,41.4538,
73,0.325027,,41.2546,
73,0.330882,,41.0091,
73,0.336213,,40.7205,
73,0.340956,,40.3924,
73,0.345056,,40.0292,
73,0.348475,,39.6361,
73,0.351185,,39.2188,
73,0.353176,,38.7837,
73,0.354448,,38.3375,
73,0.355015,,37.8868,
73,0.354903,,37.4382,
73,0.354145,,36.9975,
73,0.352782,,36.5696,
73,0.350859,,36.1584,
73,0.348426,,35.7665,
73,0.345529,,35.3953,
73,0.342217,,35.0448,
73,0.338533,,34.7141,
73,0.334517,,34.4015,
73,0.330204,,34.1048,
73,0.325625,,33.8218,
73,0.320804,,33.5502,
73,0.315763,,33.2882,
73,0.310518,,33.035,
73,0.305084,,32.7903,
73,0.299475,,32.5551,
73,0.293703,,32.3314,
73,0.287782,,32.122,
73,0.281727,,31.9307,
73,0.275555,,31.762,
73,0.269286,,31.6207,
73,0.262944,,31.5121,
73,0.256556,,31.4412,
73,0.250153,,31.4131,
73,0.243771,,31.4325,
73,0.237447,,31.5036,
73,0.231226,,31.6299,
73,0.225153,,31.814,
73,0.219278,,32.0575,
73,0.213656,,32.3607,
73,0.208343,,32.7225,
73,0.2034,,33.1404,
73,0.19889,,33.6101,
73,0.19488,,34.1258,
73,0.191438,,34.6803,
73,0.188634,,35.2649,
73,0.186538,,35.87,
73,0.18522,,36.4854,
73,0.184745,,37.1004,
73,0.185178,,37.7047,
73,0.186575,,38.2886,
73,0.188984,,38.8431,
73,0.192443,,39.3609,
73,0.196974,,39.8358,
73,0.202587,,40.2633,
73,0.209271,,40.6404,
73,0.216996,,40.9654,
73,0.225709,,41.2379,
73,0.235336,,41.4583,
73,0.245778,,41.6276,
73,0.256914,,41.7475,
73,0.268603,,41.8195,
73,0.280684,,41.8456,
73,0.29298,,41.8272,
73,0.305304,,41.766,
73,0.31746,,41.6633,
73,0.329254,,41.5202,
73,0.340496,,41.338,
73,0.351005,,41.1181,
73,0.360619,,40.862,
73,0.369193,,40.5717,
73,0.376612,,40.2497,
73,0.382787,,39.8992,
73,0.38766,,39.5238,
73,0.391205,,39.1278,
73,0.393424,,38.7162,
73,0.394349,,38.2939,
