"freq_1", "freq_2", "freq_3", "freq_4", "freq_5", "freq_6", "freq_7", "freq_8", "freq_9", "freq_10", "freq_11", "freq_12", "freq_13", "freq_14", "freq_15"
33.4316,139.979,218.493,294.282,251.212,117.296,45.7387,38.3687,29.016,23.9283,18.7834,18.1994,17.9602,15.1241,12.7565
33.373,139.689,217.846,293.275,250.029,116.275,44.8547,37.4285,28.2682,23.5152,18.4401,17.8008,17.5091,14.5158,12.6029
33.2881,139.352,217.266,292.696,249.617,115.97,44.5702,37.168,28.0262,23.2785,18.2191,17.5924,17.3159,14.3384,12.4266
33.0944,138.642,216.166,291.726,248.964,115.426,44.073,36.8239,27.7827,23.0533,18.0209,17.4006,17.1162,14.1447,12.2473
32.975,137.816,214.248,289.541,247.44,114.528,43.4832,36.4016,27.5097,22.9013,17.8908,17.2701,17.0097,14.0517,12.1595
32.9731,137.801,214.168,289.409,247.382,114.529,43.4417,36.3409,27.4635,22.8696,17.8788,17.2592,16.9975,14.0514,12.1664
33.1039,138.137,214.57,289.986,248.189,115.25,44.0637,36.953,27.9658,23.4793,18.0545,17.4023,17.1307,14.1854,12.313
33.1389,138.221,214.422,289.384,247.588,115.089,44.1749,37.1286,28.152,23.6384,18.2099,17.5787,17.3149,14.3595,12.4758
33.3875,139.23,216.023,290.635,248.159,115.398,44.4143,37.2709,28.2834,23.8009,18.3559,17.7246,17.4889,14.5357,12.6424
33.5663,139.921,217.005,291.264,248.439,115.697,44.717,37.4731,28.4164,23.9046,18.455,17.8142,17.5631,14.6054,12.7122
31.8935,132.4,201.912,273.775,235.046,107.086,44.0782,37.1224,28.1529,23.6637,18.2411,17.0987,17.0228,14.2306,12.4504
31.9143,132.449,201.943,273.793,235.065,107.026,43.9199,36.9225,27.9319,23.4435,18.0434,16.9149,16.8396,14.0563,12.2853
31.6947,131.68,200.785,272.737,234.392,106.733,43.7528,36.7141,27.7576,23.2865,17.8346,16.706,16.6614,13.8767,12.1048
30.9463,128.462,194.696,266.181,230.127,105.031,43.1388,36.2965,27.4949,23.0916,17.5869,16.4854,16.5123,13.7215,11.924
30.2649,125.759,189.968,258.652,218.703,103.969,42.5828,35.9683,27.2577,22.9101,17.4224,15.8943,16.1352,13.4447,11.6817
32.1594,134.096,206.27,277.204,232.746,112.65,43.4135,36.4698,27.6249,23.1989,17.6528,16.0852,16.6987,13.8335,11.9597
32.2333,134.355,206.65,277.568,233.084,112.969,43.6946,36.7348,27.9135,23.5025,17.9173,16.3026,16.8978,14.0176,12.1241
32.4938,135.3,208.312,279.517,234.627,113.738,44.0445,37.0264,28.1686,23.74,18.1596,16.5229,17.0947,14.2103,12.3101
33.2508,138.442,213.954,285.239,238.175,115.145,44.5724,37.3957,28.455,23.9884,18.4058,16.7213,17.2589,14.3909,12.4846
34.4075,142.863,221.512,295.502,251.118,116.666,45.3997,39.7427,30.0523,25.0462,19.132,17.2606,17.586,14.5143,12.5611
34.3963,142.819,221.425,295.348,250.89,116.462,45.2967,39.6995,30.0295,25.036,19.1195,17.2448,17.5731,14.5045,12.5547
34.201,142.171,220.459,294.236,249.682,115.414,44.5127,39.0235,29.3659,24.3716,18.388,17.0589,17.4103,14.355,12.4016
34.151,141.983,220.142,293.881,249.34,115.099,44.2336,38.7669,29.1131,24.129,18.1676,16.8527,17.2166,14.1808,12.2436
33.8832,140.929,218.451,292.397,248.434,114.547,43.8536,38.4941,28.8737,23.8903,17.9516,16.6624,17.0401,14.0159,12.0834
33.7295,140.181,216.847,290.5,247.088,113.761,43.1982,37.995,28.6285,23.7589,17.8586,16.5942,16.963,13.923,11.9915
33.7382,140.188,216.813,290.432,247.023,113.716,43.2073,38.0344,28.6304,23.7406,17.8553,16.5898,16.958,13.9333,12.0177
33.8288,140.47,216.518,289.174,246.387,114.282,43.8192,38.5273,29.2334,24.3948,18.6775,16.7351,17.097,14.072,12.1653
33.8285,140.385,216.218,288.802,246.227,114.314,43.9116,38.6757,29.4168,24.5805,18.8674,16.9279,17.2847,14.2447,12.3262
34.0337,141.346,217.965,290.332,246.903,114.549,44.0816,38.7699,29.4717,24.6703,19.0009,17.0925,17.4589,14.4133,12.4843
34.1777,141.947,218.999,291.323,247.622,115.147,44.5897,39.0956,29.6563,24.7979,19.0925,17.1789,17.5707,14.5351,12.5934
32.2915,133.624,216.642,273.035,234.06,106.902,43.9924,38.7971,29.422,24.5853,18.9013,17.015,16.9665,14.13,12.335
32.256,133.509,216.558,273.154,234.287,106.972,43.8516,38.5792,29.1949,24.3494,18.6827,16.8215,16.7822,13.9596,12.1768
32.0514,132.761,215.41,272.154,233.733,106.817,43.8629,38.5441,29.0918,24.1951,18.4794,16.6227,16.6106,13.7918,12.0071
